index,stars
21754,4.413394516
21755,2.888840477
21756,3.131326369
21757,4.885117793
21758,3.851981269
21759,3.786778201
21760,3.181743228
21761,2.871291731
21762,4.959385118
21763,3.880021072
21764,4.101895444
21765,4.641560204
21766,4.563940306
21767,3.556815157
21768,3.42724931
21769,4.134949444
21770,4.471577766
21771,3.97098505
21772,4.085611824
21773,3.326130364
21774,4.360486453
21775,3.364934433
21776,4.090990671
21777,4.045509892
21778,4.228447948
21779,4.199381315
21780,4.028287845
21781,3.779788872
21782,2.433014924
21783,3.384759472
21784,4.356672187
21785,3.002442251
21786,4.816172944
21787,3.548931926
21788,2.809240132
21789,4.274431854
21790,2.825187419
21791,4.01330708
21792,3.821071446
21793,3.767887514
21794,4.580857473
21795,4.369329039
21796,4.331422575
21797,4.106105715
21798,4.634459674
21799,4.328263454
21800,3.039571374
21801,3.471190248
21802,3.397845842
21803,4.903425884
21804,4.100994839
21805,4.936961826
21806,4.596782911
21807,4.228447948
21808,3.977740985
21809,4.077882067
21810,2.011263909
21811,3.224897868
21812,3.934712693
21813,4.339362869
21814,4.558413122
21815,4.180432394
21816,4.558177549
21817,4.247981881
21818,3.612072329
21819,3.361191069
21820,3.869490555
21821,4.142434984
21822,1.580274399
21823,4.487087365
21824,4.820177636
21825,3.613267178
21826,4.750527294
21827,4.977012886
21828,4.633446943
21829,3.728009426
21830,4.348502886
21831,2.952802265
21832,3.097667997
21833,4.285289637
21834,3.310617927
21835,3.318112286
21836,3.5630129
21837,3.886436094
21838,3.0163644
21839,3.90758586
21840,4.456032678
21841,3.634753711
21842,2.899187136
21843,3.91016029
21844,4.593867946
21845,4.01773522
21846,3.938893157
21847,4.642129864
21848,3.202621711
21849,4.803497838
21850,3.997815993
21851,3.443223945
21852,3.560176487
21853,4.072086535
21854,3.931075005
21855,3.485291963
21856,4.079788562
21857,3.731385404
21858,4.478054846
21859,3.516785029
21860,3.469813835
21861,3.640378481
21862,1.635460817
21863,4.282079149
21864,4.152885277
21865,3.70742343
21866,1.721698385
21867,2.620622092
21868,4.119654306
21869,4.160271702
21870,4.30624902
21871,4.781282394
21872,3.69726606
21873,4.274431854
21874,3.814555879
21875,3.690466771
21876,4.959385118
21877,3.8118885
21878,3.644181117
21879,2.687227103
21880,3.562327697
21881,2.640996673
21882,4.664185245
21883,3.121932787
21884,2.765504603
21885,3.424638182
21886,3.925502302
21887,4.198228405
21888,3.654414265
21889,3.87106157
21890,3.46289874
21891,3.78564827
21892,4.294471137
21893,3.893557897
21894,4.187519136
21895,4.682575478
21896,3.976797892
21897,4.659592809
21898,3.359726783
21899,2.382620397
21900,4.334959116
21901,4.607155364
21902,4.296371121
21903,1.760679029
21904,3.46056601
21905,4.282079149
21906,3.354939034
21907,3.78159614
21908,3.233045538
21909,3.780915835
21910,4.781432648
21911,2.334691909
21912,3.673175402
21913,3.952703459
21914,3.464365717
21915,3.51236337
21916,3.428338263
21917,4.883773622
21918,4.871907181
21919,4.732954071
21920,4.696233288
21921,3.575320935
21922,3.365877782
21923,4.216215678
21924,3.857500439
21925,4.501192164
21926,4.794670364
21927,3.522124864
21928,3.230807393
21929,3.865175508
21930,3.816925475
21931,4.395593178
21932,1.673376712
21933,2.318839603
21934,4.709004079
21935,3.286265608
21936,2.804846373
21937,3.702752099
21938,4.70854867
21939,4.713493451
21940,4.416556644
21941,4.269512078
21942,4.815977136
21943,2.117570426
21944,3.714743922
21945,3.881659151
21946,4.301251274
21947,3.92296377
21948,4.155146032
21949,3.764724715
21950,3.698130157
21951,3.935672995
21952,4.037946197
21953,3.652859078
21954,2.232445032
21955,4.526434372
21956,4.020319759
21957,3.966313536
21958,3.660983486
21959,4.447638409
21960,4.511434121
21961,4.276512207
21962,3.952439388
21963,4.267602512
21964,3.967945155
21965,2.091792238
21966,2.872453473
21967,3.91309925
21968,4.110448575
21969,4.011784674
21970,4.250024739
21971,3.994602834
21972,3.086834767
21973,2.712560075
21974,4.639851449
21975,3.576469083
21976,3.850428716
21977,3.219397346
21978,3.924603595
21979,1.532754388
21980,4.133563126
21981,2.995076641
21982,4.655069239
21983,4.135638044
21984,4.125256154
21985,4.272211084
21986,3.472325043
21987,3.384429667
21988,4.130342931
21989,3.090287571
21990,3.935672995
21991,3.602554926
21992,4.902802475
21993,3.403627567
21994,3.824208647
21995,3.272739292
21996,3.466425216
21997,3.448641477
21998,4.646344092
21999,3.759502825
22000,4.145261279
22001,3.854574249
22002,3.266412742
22003,3.456070748
22004,3.325999135
22005,4.243210097
22006,4.513539024
22007,4.466350097
22008,2.532186155
22009,4.205579803
22010,4.081236162
22011,4.679930918
22012,4.036166276
22013,3.214455692
22014,4.032030536
22015,4.27115536
22016,3.845504271
22017,3.858872379
22018,2.891343562
22019,3.809859739
22020,4.065832453
22021,4.136416371
22022,3.799096589
22023,3.589369133
22024,3.493010461
22025,3.081004513
22026,4.70854867
22027,3.891712083
22028,3.925502302
22029,3.295451302
22030,3.146889194
22031,4.008980114
22032,3.757018841
22033,4.127147995
22034,3.146088477
22035,3.847695336
22036,3.786999239
22037,4.133489948
22038,4.708164165
22039,4.652652248
22040,4.652043966
22041,4.977012886
22042,4.355610603
22043,3.922352121
22044,3.364524815
22045,4.46836675
22046,4.830209754
22047,4.052189638
22048,4.945661848
22049,4.314776774
22050,4.102776105
22051,3.79605371
22052,3.910310457
22053,3.78564827
22054,1.464381279
22055,4.057896269
22056,4.259343219
22057,3.426676754
22058,3.146889194
22059,4.047790984
22060,3.245067468
22061,3.550824302
22062,3.898342272
22063,1.614877469
22064,4.423776311
22065,3.53127722
22066,4.273746217
22067,3.9873306
22068,3.959424272
22069,3.698130157
22070,4.250666612
22071,3.865983974
22072,3.979128795
22073,3.658086756
22074,4.926038869
22075,4.533818577
22076,2.395073284
22077,3.966313536
22078,4.009460976
22079,3.711242695
22080,3.792722827
22081,3.553792646
22082,4.376391384
22083,4.167503825
22084,3.309235824
22085,4.043253141
22086,3.853728004
22087,2.968901151
22088,3.331846968
22089,4.208129423
22090,4.381044169
22091,4.643311067
22092,3.063059068
22093,3.871738831
22094,4.977012886
22095,3.659041924
22096,3.300449642
22097,4.927667739
22098,2.18377364
22099,3.371505944
22100,4.830052116
22101,4.27115536
22102,4.538426455
22103,4.271930735
22104,4.303764938
22105,4.640828446
22106,1.98605385
22107,4.489280866
22108,4.178553333
22109,3.90758586
22110,3.064679189
22111,4.523127332
22112,2.176034548
22113,3.43253344
22114,3.919966764
22115,3.348274126
22116,3.078703633
22117,3.177311652
22118,3.874716918
22119,4.631359816
22120,3.96148323
22121,3.890422371
22122,3.842057689
22123,3.537433944
22124,4.108363666
22125,2.923470061
22126,4.152885277
22127,4.446073008
22128,4.648721488
22129,3.945858263
22130,4.440534556
22131,4.432630828
22132,3.827000545
22133,3.201365271
22134,3.656671366
22135,4.085853156
22136,3.764765796
22137,3.890712943
22138,4.549183233
22139,3.614210596
22140,4.15461107
22141,3.302341361
22142,3.477869416
22143,3.905323854
22144,4.138410957
22145,4.145322895
22146,4.84104744
22147,4.5782654
22148,3.68295255
22149,3.845563907
22150,4.200847937
22151,3.292170694
22152,4.219146358
22153,4.203169112
22154,3.718719551
22155,4.93648111
22156,3.599366093
22157,4.11414401
22158,3.787952314
22159,3.361837554
22160,3.729285947
22161,3.96148323
22162,2.954389265
22163,3.708972334
22164,2.787746144
22165,4.568408647
22166,4.081408441
22167,4.523127332
22168,3.325272354
22169,3.669747069
22170,4.296371121
22171,3.489834691
22172,4.229195913
22173,3.119927827
22174,2.32984989
22175,4.319308587
22176,2.950112165
22177,4.052940324
22178,4.595442156
22179,3.024784062
22180,4.355324124
22181,2.832652075
22182,3.925687592
22183,3.466413611
22184,4.137255593
22185,4.348741813
22186,4.65667179
22187,4.220377648
22188,3.870622384
22189,4.30115489
22190,3.712092961
22191,4.859499053
22192,2.854264949
22193,3.727675576
22194,4.062689291
22195,4.591299524
22196,4.318041576
22197,4.153309579
22198,3.419481021
22199,3.776907483
22200,3.452586758
22201,2.243859514
22202,4.180314352
22203,3.195590201
22204,2.501827477
22205,4.826206701
22206,3.3853901
22207,3.648703646
22208,3.589724513
22209,3.805408691
22210,4.404200207
22211,4.06181684
22212,3.085699985
22213,4.121783042
22214,2.950729958
22215,4.93172337
22216,4.04011356
22217,3.166674565
22218,2.436310145
22219,2.943320931
22220,3.872256949
22221,4.065156373
22222,3.649341681
22223,3.392568302
22224,4.135890136
22225,4.687546846
22226,2.822399176
22227,3.348474111
22228,4.291944081
22229,4.607456268
22230,4.035416093
22231,4.626066961
22232,2.455821847
22233,3.198899856
22234,4.191951006
22235,4.300434416
22236,3.781067343
22237,3.660983486
22238,4.058134505
22239,4.237699444
22240,4.433219657
22241,3.925687592
22242,4.293316949
22243,3.886436094
22244,4.027339501
22245,4.404840867
22246,3.171234775
22247,2.470341295
22248,3.583103013
22249,2.87938606
22250,4.625865478
22251,3.5630129
22252,3.777027966
22253,4.637163482
22254,4.815977136
22255,3.971628769
22256,3.538365051
22257,4.052940324
22258,3.921436837
22259,3.629948322
22260,4.943001666
22261,4.292076005
22262,3.830315613
22263,3.682160611
22264,4.167827609
22265,3.895128367
22266,4.326547371
22267,3.773227973
22268,4.540284771
22269,3.834689141
22270,3.932505649
22271,3.764636137
22272,3.79745376
22273,4.793609094
22274,4.154480156
22275,4.353157521
22276,3.453014071
22277,3.241984611
22278,3.925323997
22279,3.123316094
22280,3.68295255
22281,3.720951968
22282,3.598361206
22283,4.197689396
22284,3.70447792
22285,4.323184465
22286,4.706107257
22287,4.830052116
22288,4.569626114
22289,4.607456268
22290,3.97658379
22291,4.628215186
22292,4.208129423
22293,2.271126358
22294,4.076880993
22295,3.775679895
22296,3.419481021
22297,4.223415967
22298,3.789336166
22299,2.748133881
22300,3.013155615
22301,4.229957459
22302,2.908557625
22303,4.133564642
22304,4.488986263
22305,4.033748142
22306,4.072564009
22307,3.789718451
22308,3.895091987
22309,4.1792116
22310,3.842057689
22311,4.690567351
22312,3.457125742
22313,3.931075005
22314,3.946214803
22315,3.442459459
22316,4.058134505
22317,4.103074809
22318,3.900979285
22319,3.832807616
22320,4.441690366
22321,2.394215891
22322,1.532754388
22323,3.946214803
22324,4.135786384
22325,4.656599094
22326,3.114755353
22327,4.120932549
22328,4.068976364
22329,4.894318002
22330,4.940483305
22331,3.963899915
22332,3.003914244
22333,3.937333537
22334,3.839358362
22335,3.175820477
22336,3.438991244
22337,3.294378437
22338,3.538027385
22339,2.863653074
22340,4.77391848
22341,3.175820477
22342,4.117018247
22343,3.550997615
22344,4.931965828
22345,3.759046048
22346,2.947011514
22347,4.580230352
22348,4.210286741
22349,4.005279613
22350,3.750692045
22351,3.799096589
22352,4.746967673
22353,3.515993348
22354,4.788662018
22355,3.141709351
22356,2.401408103
22357,4.214393249
22358,4.094312564
22359,3.060984215
22360,4.710464846
22361,4.472382148
22362,4.176863196
22363,2.756611328
22364,4.123021177
22365,4.09327398
22366,4.29228299
22367,3.123316094
22368,3.305449704
22369,4.767594371
22370,3.150548161
22371,3.359704
22372,3.997199013
22373,4.750926555
22374,4.977012886
22375,3.711622032
22376,3.794597897
22377,4.407245357
22378,3.504564082
22379,4.049603711
22380,2.873383204
22381,4.24802544
22382,4.648497016
22383,2.411450598
22384,3.997148773
22385,3.859479425
22386,4.44802564
22387,3.925763089
22388,4.194179087
22389,4.355610603
22390,3.731385404
22391,4.873945692
22392,4.527083906
22393,3.925398479
22394,4.652043966
22395,4.278628176
22396,4.072561829
22397,2.268783655
22398,3.050137494
22399,4.865367022
22400,3.70447792
22401,4.044774902
22402,3.796078699
22403,3.862973101
22404,3.827480111
22405,3.642603753
22406,3.01806463
22407,1.757504745
22408,3.957654328
22409,2.092382642
22410,3.41177248
22411,4.65629083
22412,2.554271478
22413,2.780158777
22414,4.285440664
22415,2.882570574
22416,4.851189517
22417,4.061882699
22418,4.011196735
22419,4.655069239
22420,3.10481244
22421,3.941615517
22422,4.296371121
22423,2.747845343
22424,4.103074809
22425,4.378506965
22426,3.689937082
22427,4.585824217
22428,4.07060642
22429,4.377263229
22430,3.288220705
22431,2.052961958
22432,3.972437401
22433,3.055849159
22434,4.191033464
22435,4.16055911
22436,4.740829236
22437,4.889848486
22438,2.460799816
22439,4.818730638
22440,3.754538805
22441,1.501419025
22442,3.583103013
22443,2.470626211
22444,3.925558262
22445,4.097027539
22446,3.821093279
22447,1.601017447
22448,2.767784334
22449,3.093808868
22450,3.61696397
22451,3.234976939
22452,3.122902029
22453,3.825145254
22454,3.71401756
22455,3.182941253
22456,4.035108272
22457,4.826479298
22458,3.891676808
22459,4.12673208
22460,3.7464679
22461,4.512154446
22462,4.596741129
22463,4.355610603
22464,3.771071423
22465,3.120028923
22466,3.945858263
22467,4.496494783
22468,3.757363573
22469,4.894500709
22470,3.85152114
22471,3.272911422
22472,4.081717706
22473,4.699732892
22474,4.360486453
22475,3.36982025
22476,4.354838301
22477,3.834689141
22478,3.720584949
22479,4.744836828
22480,3.601489172
22481,3.966313536
22482,4.056483376
22483,3.341591578
22484,4.773228959
22485,3.673594593
22486,3.987625021
22487,4.595243064
22488,3.4031571
22489,3.478547099
22490,4.135988552
22491,4.414896715
22492,3.515993348
22493,4.054343739
22494,3.872309777
22495,4.104627276
22496,4.552011571
22497,3.547360319
22498,3.862973101
22499,2.486364283
22500,3.849166544
22501,4.895234387
22502,4.568781235
22503,3.858872379
22504,3.583934976
22505,3.281989045
22506,4.277995174
22507,4.865770788
22508,4.388883551
22509,3.750500868
22510,4.122193131
22511,4.156327307
22512,3.369971482
22513,4.587981386
22514,3.621984299
22515,3.153544551
22516,4.681302944
22517,3.232531791
22518,4.108962833
22519,4.830327269
22520,3.455924693
22521,4.284955176
22522,4.261448985
22523,3.876664819
22524,3.733175117
22525,3.4347897
22526,4.003855029
22527,4.699732892
22528,4.225231432
22529,4.000563858
22530,2.293475249
22531,4.353693274
22532,3.720043138
22533,4.563940306
22534,3.527549927
22535,2.357478109
22536,3.773117915
22537,3.8494722
22538,3.905210425
22539,3.825912329
22540,4.584413601
22541,3.501197125
22542,3.648634529
22543,3.201583405
22544,3.78628704
22545,4.68537833
22546,3.680073785
22547,3.283104302
22548,2.147225094
22549,3.316073853
22550,3.781174099
22551,3.926289629
22552,4.184027836
22553,4.859102194
22554,4.104627276
22555,4.558413122
22556,2.977075275
22557,4.274431854
22558,4.526434372
22559,4.374573327
22560,3.55910344
22561,4.668937152
22562,3.578039496
22563,3.162219658
22564,3.438991244
22565,4.430564357
22566,3.630954837
22567,3.779072373
22568,4.977012886
22569,4.438583235
22570,4.431234771
22571,4.145628147
22572,3.733175117
22573,4.888192161
22574,3.023707587
22575,4.009025849
22576,4.42967599
22577,4.096184918
22578,3.074603448
22579,4.734224028
22580,3.406850239
22581,3.762479183
22582,4.125313612
22583,3.085699985
22584,2.410134207
22585,3.788175336
22586,4.303665753
22587,3.826536396
22588,3.774063831
22589,3.593042124
22590,3.345139402
22591,2.4611561
22592,3.679580249
22593,4.012011567
22594,2.173955219
22595,3.138920245
22596,3.349901203
22597,4.682483682
22598,2.075018529
22599,3.747075719
22600,3.021546157
22601,4.409185625
22602,3.383070168
22603,4.022200531
22604,4.7488563
22605,4.614204844
22606,4.058191356
22607,2.888202913
22608,3.876664819
22609,4.403176484
22610,3.518216136
22611,4.345115932
22612,4.896198052
22613,3.877140326
22614,2.801615418
22615,3.799096589
22616,3.559488397
22617,4.058437265
22618,3.279548795
22619,3.49201635
22620,2.685955188
22621,3.471722694
22622,3.779788872
22623,4.1045452
22624,4.007440166
22625,2.118643844
22626,4.001582101
22627,4.760039519
22628,4.600043735
22629,4.539048974
22630,4.19995952
22631,4.022636271
22632,3.083164224
22633,2.963073727
22634,4.407245357
22635,4.085853156
22636,4.138410957
22637,4.329677927
22638,3.58929256
22639,4.580230352
22640,4.280857125
22641,3.430841693
22642,3.929694046
22643,3.510663221
22644,4.119600811
22645,4.523572396
22646,3.698130157
22647,3.092393654
22648,3.811659503
22649,4.116462552
22650,4.740829236
22651,2.920926405
22652,4.057516286
22653,3.773227973
22654,3.835414019
22655,3.286265608
22656,4.16290976
22657,2.596233839
22658,3.844412638
22659,4.238068423
22660,4.048118345
22661,2.088396401
22662,4.244562837
22663,3.870622384
22664,3.780915835
22665,3.226388906
22666,3.291410952
22667,4.193240853
22668,4.222896142
22669,4.831915433
22670,4.020944982
22671,3.020372915
22672,3.330408965
22673,4.077988735
22674,3.277994457
22675,2.977830004
22676,3.893557897
22677,4.287366832
22678,4.903974808
22679,3.857800005
22680,4.620455766
22681,3.732888717
22682,4.058134505
22683,3.597487344
22684,3.717945619
22685,3.077197048
22686,2.423592422
22687,4.848971915
22688,3.919659121
22689,3.77275601
22690,4.899376842
22691,4.183425076
22692,3.785694481
22693,4.418251318
22694,3.640326969
22695,4.580984589
22696,4.117165481
22697,3.930456086
22698,4.603546399
22699,3.003071668
22700,4.964867163
22701,4.81900598
22702,4.276735616
22703,4.548382859
22704,3.404321845
22705,2.977075275
22706,2.955036488
22707,3.841835812
22708,4.416442552
22709,4.086349949
22710,4.228530832
22711,3.853393294
22712,3.45328688
22713,3.425125324
22714,4.936961826
22715,3.295027655
22716,3.412815933
22717,3.478178636
22718,3.824408856
22719,3.893557897
22720,3.752552632
22721,3.983739384
22722,4.054795103
22723,4.680562449
22724,3.097236257
22725,3.029053385
22726,1.494536443
22727,3.8118885
22728,3.880021072
22729,3.84973801
22730,3.947896206
22731,3.384130258
22732,2.434296059
22733,4.057516286
22734,3.826886434
22735,3.239494353
22736,4.714731955
22737,3.801809996
22738,4.470060454
22739,4.008475643
22740,3.291799203
22741,3.691144937
22742,4.602420875
22743,4.787670946
22744,4.257246739
22745,3.67066184
22746,3.543346436
22747,4.881173701
22748,3.320971951
22749,4.495294288
22750,3.759502825
22751,3.78159614
22752,3.228122165
22753,4.641129501
22754,4.199560653
22755,2.588443408
22756,3.759942155
22757,4.600768942
22758,4.407993321
22759,4.007440166
22760,4.786466983
22761,3.59824704
22762,4.584301567
22763,4.234870768
22764,4.442452965
22765,4.223616171
22766,4.935472459
22767,3.779294612
22768,4.219143558
22769,3.752073698
22770,3.289301372
22771,3.767563084
22772,3.851981269
22773,3.510506346
22774,3.7464679
22775,3.958856493
22776,3.880021072
22777,4.20500883
22778,3.050315089
22779,2.91048107
22780,3.346969051
22781,3.045165021
22782,3.732727895
22783,3.386708636
22784,4.095569709
22785,4.126833943
22786,4.39161242
22787,3.711598024
22788,4.436473489
22789,2.08777487
22790,4.544278879
22791,3.374858286
22792,3.869490555
22793,3.960011232
22794,4.538551257
22795,3.485291963
22796,3.611607921
22797,4.098000955
22798,3.615137681
22799,4.274431854
22800,4.898249767
22801,3.456998361
22802,4.543911628
22803,3.054330252
22804,3.522727828
22805,3.745407089
22806,2.674499694
22807,4.378048721
22808,3.847468356
22809,4.027844627
22810,4.507636355
22811,3.951327405
22812,4.900663328
22813,4.341648294
22814,3.650734143
22815,4.917652577
22816,1.570984794
22817,4.959385118
22818,4.596765423
22819,2.766282189
22820,4.038032286
22821,3.603915187
22822,4.856841889
22823,4.827105377
22824,3.334837011
22825,3.478468232
22826,3.627275997
22827,3.996458985
22828,3.935586861
22829,4.014365605
22830,4.480506695
22831,3.497632347
22832,3.775690993
22833,4.287883335
22834,4.796252562
22835,2.947011514
22836,4.282598204
22837,3.197592613
22838,3.08541943
22839,1.501419025
22840,3.079352808
22841,2.580951146
22842,3.591233992
22843,4.683176036
22844,2.970119435
22845,4.30624902
22846,4.17144884
22847,3.410188028
22848,3.834490144
22849,4.475652673
22850,4.266656637
22851,4.180314352
22852,3.989887796
22853,3.786586616
22854,3.777304309
22855,3.452586758
22856,4.455948393
22857,4.604562648
22858,4.256871663
22859,4.552309826
22860,3.508556437
22861,3.198899856
22862,4.424147098
22863,4.238059455
22864,4.098812293
22865,4.152885277
22866,4.348944257
22867,4.272211084
22868,2.462642906
22869,3.538957226
22870,3.725867156
22871,4.706107257
22872,4.128392006
22873,4.771710765
22874,4.274431854
22875,3.225485637
22876,4.359639836
22877,4.27115536
22878,4.60566868
22879,4.637163482
22880,3.185975531
22881,4.612691176
22882,4.098400891
22883,4.101626877
22884,3.925879675
22885,4.432154803
22886,4.201329274
22887,4.857748409
22888,3.309472601
22889,3.875124695
22890,3.540558323
22891,4.54328373
22892,4.132891971
22893,3.630954837
22894,3.159091936
22895,3.319349601
22896,3.013155615
22897,4.783166137
22898,4.370463361
22899,4.093850421
22900,4.738705922
22901,4.93352631
22902,3.668131855
22903,4.813237946
22904,3.841951766
22905,4.457475912
22906,4.774906033
22907,4.373913873
22908,2.945070435
22909,3.903343535
22910,4.533818577
22911,3.818345666
22912,3.559726746
22913,2.825885249
22914,4.847414797
22915,3.757657828
22916,2.898898378
22917,3.30517243
22918,3.456981224
22919,3.030110831
22920,4.005194399
22921,4.046767544
22922,3.677585865
22923,3.041981296
22924,3.773227973
22925,3.239494353
22926,3.751362147
22927,3.83759311
22928,4.412767009
22929,4.539379603
22930,3.870108109
22931,3.900979285
22932,4.365987427
22933,2.995428102
22934,4.937924922
22935,3.039571374
22936,3.843367717
22937,3.923997305
22938,4.640658293
22939,3.799828497
22940,3.995758744
22941,3.539221599
22942,3.538027385
22943,3.145993817
22944,3.296741043
22945,3.937653485
22946,3.51016385
22947,3.480819276
22948,1.993539607
22949,4.028827675
22950,3.708009903
22951,4.268687879
22952,4.152504879
22953,3.16979481
22954,4.282912823
22955,3.388791522
22956,4.402281108
22957,3.531033183
22958,4.081236162
22959,4.072086535
22960,3.543235602
22961,1.821256092
22962,4.736225299
22963,1.494846983
22964,3.291410952
22965,4.539964318
22966,3.982195892
22967,3.03358361
22968,3.649579568
22969,4.441926562
22970,4.197323565
22971,4.440748743
22972,4.845723587
22973,4.818724584
22974,4.029261663
22975,4.48548989
22976,3.280516406
22977,3.890712943
22978,3.5630129
22979,4.601055434
22980,3.836158618
22981,3.963556128
22982,4.937991749
22983,4.145322895
22984,3.0313214
22985,4.887542863
22986,4.808189269
22987,3.262411062
22988,3.658086756
22989,2.168486683
22990,4.011196735
22991,3.727954234
22992,3.448176012
22993,4.217524259
22994,4.307874903
22995,1.557081179
22996,4.457779602
22997,3.927428262
22998,3.250297325
22999,4.831915433
23000,3.687754574
23001,2.004568316
23002,3.603104105
23003,3.437690053
23004,3.986211045
23005,3.34200603
23006,4.326921366
23007,4.538426455
23008,4.498755533
23009,4.065156373
23010,3.891712083
23011,3.397272755
23012,3.283580165
23013,3.773227973
23014,4.051078919
23015,4.634333835
23016,3.649606161
23017,3.508148121
23018,4.080882775
23019,4.835082113
23020,3.603104105
23021,4.051388125
23022,3.891718011
23023,4.488369316
23024,4.306375964
23025,3.799828497
23026,3.522745854
23027,4.374790937
23028,4.145128161
23029,3.803952752
23030,4.191951006
23031,4.220377648
23032,3.352045569
23033,4.098335145
23034,3.835283292
23035,4.094200278
23036,4.068664833
23037,3.946577014
23038,4.15450464
23039,4.815977136
23040,2.605132703
23041,3.748644891
23042,3.391529521
23043,3.504564082
23044,3.093869839
23045,4.205273129
23046,3.994841979
23047,3.823570456
23048,4.145322895
23049,4.180924056
23050,3.841835812
23051,3.154583696
23052,4.058134505
23053,1.558429676
23054,4.781815789
23055,3.894655823
23056,4.181585962
23057,4.408312006
23058,4.128394053
23059,3.773572628
23060,3.252586829
23061,3.180052063
23062,3.572946637
23063,3.402485665
23064,4.93172337
23065,2.992813637
23066,2.929104629
23067,3.902664549
23068,3.84078597
23069,3.850428716
23070,3.874838409
23071,3.880021072
23072,3.932505649
23073,3.538027385
23074,4.93172337
23075,4.375303291
23076,3.977280047
23077,3.698130157
23078,3.351397722
23079,4.28647289
23080,3.778346309
23081,4.471014926
23082,4.936961826
23083,1.865241147
23084,3.416786279
23085,4.931965828
23086,4.977012886
23087,4.831915433
23088,3.75684624
23089,4.883369777
23090,3.012009888
23091,3.43253344
23092,3.601489172
23093,3.180873508
23094,3.484652853
23095,4.054795103
23096,3.563250863
23097,4.495294288
23098,3.753471746
23099,3.738493993
23100,3.522745854
23101,3.36903272
23102,3.785820101
23103,3.733922195
23104,2.739493598
23105,4.391875366
23106,4.582762152
23107,4.000563858
23108,4.85989978
23109,3.059679349
23110,4.114384554
23111,3.60091515
23112,4.180335349
23113,4.117823498
23114,4.442987208
23115,4.863099091
23116,4.63935348
23117,4.593483256
23118,3.570647233
23119,4.02808311
23120,3.046748253
23121,4.672999747
23122,3.430841693
23123,2.390412467
23124,3.679100703
23125,3.587199354
23126,4.898249767
23127,3.457860501
23128,4.144459189
23129,4.54004202
23130,4.827895585
23131,2.737369322
23132,3.542784139
23133,3.266131491
23134,4.79177251
23135,3.333384823
23136,3.501070975
23137,4.554609866
23138,3.660983486
23139,3.740066497
23140,4.134936823
23141,4.894500709
23142,4.125313612
23143,3.243980049
23144,4.794787604
23145,4.013014786
23146,4.343061761
23147,3.075036233
23148,4.120355813
23149,3.792722827
23150,3.79309224
23151,3.963899915
23152,2.962377801
23153,4.574039238
23154,3.504795049
23155,1.681588805
23156,3.460481457
23157,1.541374239
23158,4.302912901
23159,4.11414401
23160,3.780206093
23161,4.348515456
23162,3.161110313
23163,2.052434081
23164,3.779294612
23165,3.781243315
23166,3.643243417
23167,4.15444415
23168,3.70489159
23169,3.805408691
23170,4.011276428
23171,3.539221599
23172,3.184479025
23173,3.315213336
23174,4.550778096
23175,4.737425161
23176,3.667229622
23177,3.550976778
23178,4.151102386
23179,4.159173934
23180,3.816836784
23181,3.7241994
23182,3.275216993
23183,1.500827873
23184,4.0309881
23185,3.27745668
23186,3.728045093
23187,4.458620135
23188,3.355965058
23189,4.459792191
23190,3.258073142
23191,4.083573271
23192,4.943001666
23193,3.966313536
23194,3.800102207
23195,2.907305149
23196,4.703501555
23197,4.282912823
23198,3.472172618
23199,3.891712083
23200,3.834689141
23201,4.700118095
23202,4.000773789
23203,3.623475384
23204,3.076330274
23205,2.765440106
23206,4.054002176
23207,3.813728411
23208,2.796917033
23209,4.229638279
23210,4.014842417
23211,3.987625021
23212,4.168157315
23213,4.726573193
23214,3.555400443
23215,4.521133289
23216,3.403670866
23217,1.477662131
23218,4.17678762
23219,3.508491555
23220,4.734768018
23221,4.598632891
23222,2.996647841
23223,4.679930918
23224,3.124523732
23225,4.202921427
23226,3.979571102
23227,4.178654966
23228,4.11414401
23229,4.935620513
23230,2.741654748
23231,3.531103938
23232,4.669388888
23233,3.864732212
23234,4.76535078
23235,2.85779935
23236,4.171333096
23237,4.416465199
23238,3.811818113
23239,4.601158057
23240,4.831915433
23241,3.343682733
23242,4.023549454
23243,3.565715642
23244,4.240086664
23245,2.546926881
23246,3.159091936
23247,3.068468982
23248,3.560364675
23249,3.619327819
23250,2.343026375
23251,4.507636355
23252,4.423715534
23253,3.324307626
23254,4.24291237
23255,4.241136668
23256,4.182987417
23257,3.880656626
23258,3.775584628
23259,4.191033464
23260,4.363344752
23261,4.203701386
23262,3.317530195
23263,4.337441439
23264,4.355610603
23265,4.457779602
23266,4.153309579
23267,4.205273129
23268,4.383619886
23269,4.783433387
23270,3.769335979
23271,3.982540279
23272,3.025587128
23273,3.158006438
23274,3.996650329
23275,4.894500709
23276,3.939325777
23277,3.335421643
23278,4.282912823
23279,4.681264743
23280,3.739959475
23281,3.216227712
23282,4.668509844
23283,4.006509852
23284,3.130855617
23285,4.237547928
23286,4.578294486
23287,4.668937152
23288,3.814436008
23289,4.397268994
23290,4.2639168
23291,3.156593735
23292,4.390578868
23293,4.020944982
23294,4.133399385
23295,4.304497642
23296,3.9419588
23297,4.81827494
23298,3.719871369
23299,2.801149402
23300,4.26823957
23301,4.431360123
23302,3.088896972
23303,4.752987533
23304,3.947111251
23305,3.728009426
23306,4.959385118
23307,3.920965368
23308,3.961483874
